ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status,ZipCode
86269,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,10800.0,CIB,887,CIB,65-74,to_inst,south,direct,no ,91191
73238,2019,cf,Male,nopre,type2,p2,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2100.0,CIB,553,CIB,65-74,to_inst,central,direct,no ,62972
46270,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,CRIF,868,CIB,25-34,to_inst,south,direct,no ,28063
70333,2019,ncf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1800.0,CIB,655,EXP,>74,to_inst,south,direct,no ,57774
56039,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5400.0,EXP,598,CIB,55-64,to_inst,North,direct,no,43873
59060,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6540.0,EQUI,633,EXP,55-64,to_inst,North,direct,yes,57126
42975,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5760.0,CIB,652,CIB,25-34,not_inst,North,direct,no ,13758
29003,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,456500,324.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6780.0,EXP,868,EXP,35-44,to_inst,North,direct,yes,23102
118414,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,676500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8280.0,CIB,568,EXP,45-54,not_inst,North,direct,no,41072
40734,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,sr,home,1U,-10980.0,CIB,756,EXP,65-74,not_inst,North,direct,no ,16007
128586,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,166500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,EQUI,784,EXP,35-44,to_inst,south,direct,yes,39578
50773,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5220.0,CIB,576,CIB,35-44,to_inst,south,direct,no ,57839
52960,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7140.0,EXP,608,CIB,35-44,to_inst,North,direct,no,29125
95990,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5640.0,CRIF,732,CIB,55-64,to_inst,south,direct,no,13420
64141,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4320.0,CRIF,686,CIB,>74,to_inst,south,direct,Yes,83051
27538,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,CRIF,825,CIB,35-44,not_inst,south,direct,no,41286
84183,2019,ncf,Male,nopre,type3,p1,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,CIB,883,CIB,35-44,not_inst,North,direct,no ,87706
64684,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,796,EXP,35-44,to_inst,south,direct,no,49728
71525,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4920.0,CIB,626,EXP,55-64,to_inst,south,direct,no ,62229
89908,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6000.0,CRIF,519,EXP,65-74,not_inst,North,direct,no,91230
87174,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,686500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,819,CIB,35-44,not_inst,North,direct,no,63118
98480,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4920.0,EQUI,510,EXP,45-54,to_inst,south,direct,Yes,21530
80109,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,536500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6840.0,EXP,608,CIB,35-44,to_inst,south,direct,no ,56965
39180,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,526500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-11040.0,EXP,765,CIB,55-64,to_inst,North,direct,no,43378
127408,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,46500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,1320.0,EXP,634,CIB,55-64,to_inst,North,direct,no,17653
93003,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1680.0,CIB,542,CIB,65-74,to_inst,south,direct,yes,65433
98103,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6540.0,CIB,545,EXP,55-64,to_inst,North,direct,no,16260
28946,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1260.0,EXP,661,CIB,55-64,to_inst,south,direct,no ,79228
81379,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,EQUI,809,EXP,>74,to_inst,south,direct,yes,17697
70272,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7080.0,CRIF,727,CIB,45-54,not_inst,south,direct,no ,64867
29463,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,276500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4440.0,CIB,887,CIB,>74,to_inst,south,direct,no ,41543
45014,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,7200.0,EXP,786,CIB,35-44,to_inst,south,direct,Yes,96885
118626,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2040.0,EXP,595,EXP,>74,to_inst,south,direct,no,24709
39411,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,446500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,18240.0,CRIF,826,EXP,55-64,to_inst,south,direct,no,15104
82762,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-5580.0,EXP,851,EXP,45-54,to_inst,south,direct,no ,64805
115515,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1560.0,EQUI,769,EXP,25-34,to_inst,North,direct,Yes,66255
77404,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2640.0,CIB,526,CIB,55-64,to_inst,North,direct,no,49525
36269,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9000.0,CIB,771,CIB,45-54,to_inst,North,direct,no ,27928
61280,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2580.0,EXP,547,EXP,55-64,not_inst,North,direct,no,72416
49935,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3840.0,CIB,526,CIB,45-54,to_inst,south,direct,no,82196
48537,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3000.0,EQUI,680,EXP,65-74,to_inst,south,direct,Yes,87329
42010,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6420.0,EXP,749,CIB,25-34,not_inst,North,direct,no,59601
94770,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,634,CIB,45-54,not_inst,North,direct,no ,36131
95856,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,376500,300.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4380.0,CIB,763,CIB,45-54,not_inst,south,direct,yes,26800
29353,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,476500,216.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6480.0,EXP,541,CIB,35-44,not_inst,south,direct,no,91763
44748,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,5520.0,CRIF,665,CIB,25-34,to_inst,south,direct,yes,60679
104518,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,1006500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,-12540.0,CIB,570,CIB,65-74,to_inst,south,direct,no ,63797
120979,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,13140.0,CRIF,563,EXP,45-54,not_inst,south,direct,no,48160
59440,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,306500,240.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,7860.0,EXP,681,CIB,35-44,not_inst,North,direct,no ,51973
83915,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3480.0,CIB,689,CIB,45-54,to_inst,south,direct,no ,88625
108413,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,2U,3720.0,EXP,872,EXP,55-64,to_inst,North,direct,no,69307
92735,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,11340.0,CIB,888,EXP,55-64,to_inst,south,direct,no ,73635
57732,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,17820.0,CRIF,599,EXP,35-44,not_inst,North,direct,no,80357
115314,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,216500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,3660.0,CRIF,537,EXP,65-74,to_inst,North,direct,Yes,36932
32205,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5700.0,CIB,570,CIB,45-54,not_inst,North,direct,no,20256
80513,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12180.0,EQUI,704,EXP,65-74,to_inst,south,direct,yes,23928
30583,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,96500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,3300.0,CRIF,827,CIB,35-44,to_inst,North,direct,yes,37223
41953,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,306500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6480.0,CIB,790,CIB,45-54,to_inst,south,direct,no ,16683
127457,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5760.0,CRIF,523,CIB,35-44,to_inst,south,direct,Yes,85914
35492,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4620.0,EQUI,635,EXP,65-74,to_inst,North,direct,Yes,24407
49426,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4320.0,CIB,620,CIB,55-64,to_inst,North,direct,no ,66806
104475,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,76500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2280.0,EXP,783,CIB,65-74,to_inst,south,direct,no ,48465
71384,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,106500,300.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4260.0,CRIF,883,CIB,55-64,to_inst,North,direct,no,74217
99265,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,3U,5580.0,CRIF,560,EXP,65-74,not_inst,North,direct,no,62678
27262,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,116500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4620.0,EXP,626,EXP,35-44,to_inst,south,direct,no,15234
125396,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10140.0,CIB,839,EXP,>74,to_inst,south,direct,Yes,95739
70243,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5820.0,EXP,793,EXP,55-64,to_inst,south,direct,Yes,96577
29033,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,724,EXP,25-34,to_inst,North,direct,no,77597
79855,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,166500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,4560.0,CRIF,659,CIB,<25,to_inst,North,direct,no ,32302
110765,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,686500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,18900.0,CIB,587,EXP,45-54,to_inst,south,direct,no,75980
34627,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6780.0,CRIF,877,EXP,55-64,not_inst,south,direct,no ,13530
72031,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2280.0,CRIF,555,CIB,25-34,to_inst,North,direct,no ,15730
96692,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,136500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,,CRIF,515,EXP,35-44,to_inst,North,direct,yes,52313
91872,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,120.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,18240.0,CRIF,786,EXP,55-64,not_inst,North,direct,no ,99743
89264,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4740.0,CIB,527,EXP,>74,to_inst,North,direct,yes,58724
83660,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4800.0,CIB,692,CIB,25-34,not_inst,North,direct,no ,21226
64977,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4200.0,CRIF,599,CIB,35-44,to_inst,North,direct,no,40568
117859,2019,ncf,Male,pre,type1,p4,l1,nopc,nob/c,466500,240.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,10740.0,EXP,518,CIB,55-64,not_inst,North,direct,no,58662
125155,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,506500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10260.0,CIB,577,EXP,45-54,not_inst,south,direct,no ,21063
75266,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-3360.0,EQUI,658,EXP,65-74,to_inst,North,direct,yes,90329
28779,2019,ncf,Female,pre,type1,p3,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,EQUI,701,EXP,35-44,not_inst,North,direct,Yes,40190
74296,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-2040.0,CRIF,781,CIB,35-44,not_inst,North,direct,no,50556
92841,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,26520.0,CIB,834,EXP,55-64,not_inst,North,direct,no,38052
59577,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,236500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,5760.0,CRIF,548,CIB,35-44,to_inst,North,direct,no ,92553
35176,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1440.0,CIB,597,CIB,55-64,to_inst,North,direct,no ,59171
79475,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,716500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10740.0,EXP,543,CIB,55-64,not_inst,south,direct,no ,96148
63987,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3120.0,CIB,890,CIB,55-64,to_inst,south,direct,no,10000
36505,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6420.0,CIB,582,CIB,35-44,to_inst,south,direct,no,70018
35067,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3900.0,CIB,774,CIB,45-54,to_inst,North,direct,no,99663
65556,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9420.0,CIB,537,EXP,25-34,to_inst,south,direct,no ,78338
124542,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,346500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7620.0,CIB,695,CIB,55-64,not_inst,North,direct,no,65398
108974,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,616500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,695,EXP,55-64,not_inst,North,direct,no ,45958
37597,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8940.0,EXP,796,CIB,25-34,not_inst,North,direct,yes,34379
77277,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3300.0,EXP,735,CIB,45-54,to_inst,south,direct,no,34205
32276,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-8820.0,CRIF,554,EXP,35-44,not_inst,south,direct,no ,38347
81192,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,EQUI,610,EXP,55-64,to_inst,central,direct,Yes,62708
82924,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,4860.0,CIB,747,CIB,45-54,to_inst,south,direct,no,23816
100275,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4680.0,EXP,528,CIB,45-54,to_inst,south,direct,no,77997
41311,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,146500,180.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,3780.0,CRIF,721,EXP,45-54,to_inst,south,direct,yes,18233
28741,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,116500,120.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4500.0,CRIF,764,CIB,35-44,to_inst,south,direct,no ,87965
104313,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,180.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9660.0,CIB,730,EXP,35-44,to_inst,North,direct,no,64434
105184,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,715,EXP,45-54,to_inst,south,direct,no,71556
80409,2019,ncf,Joint,pre,type3,p3,l1,nopc,nob/c,786500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-5940.0,EXP,852,EXP,65-74,not_inst,south,direct,no,64471
117953,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3360.0,EXP,560,EXP,25-34,not_inst,North,direct,no,12566
65351,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,146500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,CIB,500,CIB,45-54,to_inst,south,direct,no,63362
109172,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3360.0,CRIF,660,EXP,45-54,not_inst,North,direct,yes,44542
115654,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1980.0,EXP,519,CIB,45-54,to_inst,North,direct,no ,20344
92135,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,EXP,672,EXP,55-64,to_inst,south,direct,no ,53678
108856,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,506500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,14040.0,CRIF,896,EXP,45-54,to_inst,North,direct,no,34433
110610,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,336500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12660.0,CRIF,689,CIB,45-54,not_inst,south,direct,no ,99097
96770,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,7440.0,CIB,832,CIB,45-54,not_inst,North,direct,no ,74652
64747,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10320.0,EXP,607,EXP,45-54,not_inst,south,direct,no ,23082
126126,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,891,CIB,35-44,to_inst,south,direct,no,90052
40187,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6300.0,CRIF,753,EXP,55-64,to_inst,North,direct,no,73858
69614,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5460.0,CRIF,606,CIB,65-74,to_inst,south,direct,no,88028
120224,2019,cf,Female,,type1,p3,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3540.0,EXP,570,CIB,65-74,not_inst,North,direct,no,99390
88286,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4080.0,EXP,653,EXP,65-74,to_inst,North,direct,no ,35640
55153,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3180.0,CIB,761,CIB,35-44,not_inst,North,direct,no,11172
125024,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-8880.0,CIB,704,CIB,35-44,to_inst,North-East,direct,no,81156
95962,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8280.0,CIB,591,CIB,35-44,to_inst,North,direct,no,96933
122090,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,12120.0,CRIF,578,CIB,55-64,not_inst,North,direct,no,47042
57906,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,486500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,CRIF,836,EXP,65-74,to_inst,south,direct,yes,23704
110177,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3960.0,EXP,523,CIB,55-64,to_inst,south,direct,no ,11254
33836,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,576500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,573,EXP,45-54,not_inst,North,direct,no,45721
34510,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6540.0,CRIF,706,EXP,65-74,to_inst,south,direct,no ,33974
58728,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6000.0,CRIF,709,EXP,65-74,to_inst,North,direct,yes,88360
33618,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5460.0,EXP,525,CIB,45-54,not_inst,North,direct,no ,65552
59468,2019,cf,Joint,nopre,type3,p3,l2,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9420.0,CIB,890,EXP,55-64,to_inst,North,direct,no ,89012
32171,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,76500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3480.0,CRIF,521,EXP,45-54,to_inst,North,direct,no ,60905
30546,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,240.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,8580.0,CIB,832,EXP,55-64,to_inst,south,direct,Yes,59693
127097,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,180.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,-4380.0,CIB,598,EXP,>74,to_inst,North,direct,Yes,98690
45316,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-9060.0,CIB,549,CIB,25-34,to_inst,south,direct,no,16140
